,ARMA-ARCH-before,ARMA-ARCH-update,ARIMA-before,ARIMA-update,GAM-before,GAM-update,LM-before,LM-update,LSTM-before,LSTM-update,benchmark
17,154.974346443046,205.238214282359,70.4878583086081,122.4883282362,68.611250613339,119.024745921494,133.285497474432,181.563528598389,145.160275799664,196.30692815278,151.815858853359
18,165.667511782646,219.509717224252,106.226063358186,158.385293268762,71.6975026884495,126.130586214871,134.167409209943,193.325679840643,156.439977266234,212.64372743864,178.459655824584
19,165.687097618206,238.597649823228,134.612199951882,195.63939028222,111.377828053717,168.454614129886,153.904319560512,223.812880405509,196.239008773784,254.126725158363,205.013295500303
20,164.603448193456,235.434031383899,132.483487272469,192.419123413926,111.021697146553,168.019076843525,153.513935491779,221.728353875342,192.201218235057,249.447588067797,237.308830314284
21,185.006694867173,255.841033457014,140.549451162951,203.232481830096,119.056478633112,177.657605532616,162.144719421907,233.229818944936,203.300038292847,263.664026909987,232.097210695707
22,183.0021861941,254.179874101766,141.969670473783,205.623151839075,120.207854168198,179.119731950137,157.677650115667,229.295379155404,205.845079726867,269.140270886667,244.594819252865
23,158.243028331876,228.06718229141,130.384724121418,192.637360875619,96.4206214289379,155.657312767301,136.372521738516,208.388567745336,203.781372793961,260.560117081181,246.951495045894
24,143.810898590445,213.211916711631,116.27005422648,176.482160215622,88.0335943682945,146.043830591096,116.994626540552,187.701219603957,192.036644327297,245.964207274317,223.391838419356
25,144.645547077024,211.280125445307,119.141371908053,178.385022832745,81.1404205717721,138.830382982429,118.654773078557,188.566230745012,185.378836913808,239.008074263389,211.737341553121
26,153.137351000822,229.385307065211,124.453243671187,189.201622882052,89.1674549666923,150.741427368574,124.942804695154,195.485992760391,191.641819335603,245.337447276455,215.94560603744
27,151.710223761685,227.958179826075,120.020431756612,184.768810967477,85.1920084686244,146.765980870506,112.108288503824,182.651476569061,185.182327024588,238.877954965441,241.882940617445
28,147.442548394235,223.690504458624,114.999212318564,179.747591529429,75.6467245332891,137.220696935171,110.019489996039,180.562678061276,173.915115419559,227.610743360411,229.64752260514
29,152.150134478815,228.398090543205,117.018374912291,181.766754123155,79.9309969067314,141.504969308613,112.078034596837,182.621222662073,174.29124423153,227.986872172382,217.03868786819
30,151.672881851805,227.920837916195,116.200607772154,180.948986983018,77.1569572760599,138.730929677942,112.063046445871,182.606234511108,173.315841171221,227.011469112074,220.748635666332
31,150.252443555468,226.500399619858,123.198610067441,187.946989278305,89.9091368800732,151.483109281955,121.911780883088,192.454968948325,171.174162661222,224.869790602075,219.728945093096
32,161.43206504817,232.185389536491,128.59070947517,192.098763435436,95.9378170115912,155.700272203426,121.975631410878,192.493157032493,178.143243954422,228.915134693403,227.758432027552
33,162.784336121047,233.329384267002,130.667230225836,193.965592982175,98.0179846027481,157.735609391893,123.813277960489,193.816790138866,179.636967477945,229.873248976958,236.430179268351
34,159.332768734076,228.720144686443,122.364397222166,185.218905280745,93.4822046293189,152.139523455093,117.216885557391,185.075595847125,173.32379078543,223.559585736533,239.720067661234
35,159.30034068195,228.27314039729,122.378211623502,185.154014215345,92.3104459630799,150.893037136415,116.445118965488,184.280569583095,171.846695947074,222.082003303357,227.514632230356
36,164.293037390205,233.429380226765,123.637245582968,188.307442187119,92.5014196367983,151.794018784181,118.329725240455,187.422398262509,174.899723150989,225.698434387944,226.890873163023
37,145.857506057483,215.302696235332,115.626505051274,180.356803685289,57.7726491876616,117.165828945702,118.190606706232,188.351469149558,165.325133904387,216.633404327513,233.521349442565
38,143.460559269187,214.026736218319,113.541719587384,179.157581232065,56.2246285600555,115.885549967751,116.338590578864,186.702132967642,163.244656835562,215.336825157298,204.008064411411
39,143.302500132946,213.947378163268,103.346696078524,172.694196361902,41.0825689634666,107.754293366507,112.458189873819,184.206321687195,127.648946918387,197.521373386599,201.909281409975
40,126.932957745103,205.531873511408,87.103974825179,164.468162108177,21.8026170414178,97.852606701634,84.5472176175081,170.247445444983,124.126160724479,195.633281862321,171.03586783412
41,136.549512659561,212.71410985898,97.4487813410006,174.028939445539,32.0162074670425,107.775404790865,94.0416526860165,179.154670988236,134.380571798092,204.314587814303,165.121245318184
42,131.724868706074,211.029498856395,89.4964784521718,170.323044798211,28.7628444274801,107.114707051566,95.5095561374099,181.587233933985,131.384867820985,203.834862020162,177.615129810364
43,152.703570061332,231.391368114128,92.0286619092858,172.01448608098,39.3457914824772,116.261282421366,106.631225005897,192.610961869234,151.116795457143,222.8430517817,178.053725496524
44,151.018190781577,229.732041496698,91.3225512964127,171.364325055255,38.6883043327257,115.751348197715,100.524882285909,186.508467180069,148.625704999767,220.382964329179,183.404094182558
45,150.584607901469,229.403232377198,89.3175538309737,169.660663751275,39.1109362300168,116.378922200789,97.6137214485567,183.735272050106,139.864443788658,211.674402373908,180.867817872543
46,150.162074314244,227.039491610012,80.9205124735751,159.04628024346,36.5697478549831,113.37225524187,92.3659451250059,174.040742761621,122.477191821742,192.529181565121,177.03800583395
47,138.663074277001,212.70709613294,72.1890193355624,149.327764911298,27.8021993816838,102.726727560498,84.5065372570751,162.725567357276,114.73815274956,184.100981880875,168.958603134799
48,139.157206614399,213.449498584735,72.7745864195729,150.118570992139,28.6996335309308,103.708648049843,84.9942218899188,163.451409688931,115.472306535134,184.867932402225,155.840955073902
49,136.237579257355,210.623977985895,72.7969449207654,150.408292403062,21.3510493005149,96.3782074324725,81.2591875335775,159.798342720743,109.99973482307,179.463596815047,156.788947487081
